Id,Response
15770,3.5319998
15772,3.695971
15777,3.4828095
15781,4.2389774
15784,3.7391376
15785,4.270973
15799,3.5237608
15803,3.3281934
15805,3.895781
15806,4.5521545
15808,4.6069074
15810,3.3499773
15816,4.128224
15818,4.194774
15824,2.9411595
15825,4.1305428
15827,4.1797476
15834,3.6023695
15835,3.6505992
15837,4.5409
15839,4.1024275
15843,3.9382782
15845,3.5646548
15850,2.9515333
15852,4.385946
15853,2.523443
15864,3.5337408
15866,3.1517859
15868,2.022456
15869,3.6420164
15876,3.8733828
15877,3.4246466
15882,3.7512186
15891,2.496142
15900,3.2833772
15905,4.385946
15913,4.068692
15918,3.9492135
15925,2.8399115
15933,3.428957
15936,3.8401206
15939,3.4040778
15940,4.6069074
15944,3.8169763
15945,4.255744
15950,4.6069074
15951,3.4246466
15958,3.2203398
15971,3.7302427
15972,2.926629
15976,4.046633
15979,2.9030766
15980,2.5823994
15984,4.3915963
15985,3.5056045
15986,3.904722
15987,3.3713048
15988,4.385946
15990,4.5409
15991,4.261297
15993,3.2165792
16008,4.10809
16009,3.8394456
16011,3.7236347
16016,3.401223
16022,3.0071454
16024,3.3045
16025,2.9248307
16031,3.244463
16032,3.9764512
16036,4.5409
16039,4.04318
16043,3.5353277
16044,3.412624
16046,2.8570213
16051,4.1506815
16052,4.229333
16056,3.097313
16057,4.6069074
16061,2.6450717
16067,3.3184166
16070,3.3446667
16073,3.0308592
16075,4.414585
16076,4.11219
16079,4.194231
16081,3.8776646
16082,4.1301804
16083,4.0942287
16086,4.348578
16088,4.130801
16094,3.8278375
16097,3.4597988
16099,3.9411862
16102,4.2024055
16107,3.8058822
16112,4.339963
16115,2.8361259
16119,4.234953
16120,3.9798799
16123,1.9760039
16128,4.4593744
16134,3.7030475
16138,3.7453454
16141,4.5409
16142,4.503586
16144,3.7741137
16154,4.062107
16155,3.7923203
16159,3.607924
16161,3.8148184
16163,3.7346954
16168,4.1691203
16169,3.8604193
16170,3.8151948
16173,3.6112695
16175,3.8915465
16176,3.7132697
16177,3.539682
16182,2.1717484
16183,4.0028334
16186,3.7135396
16188,4.123601
16194,3.9185312
16201,2.5729537
16204,3.8529453
16205,4.194774
16208,3.8102396
16212,4.6069074
16213,3.6790333
16221,4.174097
16227,3.151728
16231,2.3036585
16233,4.5409
16234,3.2315626
16235,3.4756994
16238,4.139427
16239,4.1094294
16245,3.5983217
16247,3.5729055
16248,2.2935705
16252,3.2873607
16257,4.5409
16259,3.786952
16260,4.0556784
16262,3.95732
16264,3.9907284
16268,4.068692
16273,3.3949003
16277,4.3915963
16284,4.149888
16290,4.5409
16291,4.472388
16304,4.4063807
16307,3.8133354
16309,3.8133354
16310,3.1634061
16317,3.4446242
16319,3.7122042
16323,4.1709166
16329,4.337285
16340,2.961901
16345,3.8425055
16348,4.2520456
16350,4.255744
16353,4.2800655
16363,3.790771
16364,4.0985026
16366,2.71845
16379,2.7274327
16387,4.5731955
16390,3.4249697
16392,3.353482
16393,4.5409
16396,3.8056328
16398,3.3371968
16400,3.9863062
16403,4.4608665
16409,4.0422955
16414,4.507189
16417,3.863833
16418,4.0632105
16420,3.1684413
16421,4.1056933
16422,4.5409
16430,2.554606
16432,3.6019883
16433,3.9789197
16434,4.1824346
16435,4.188834
16436,3.3343563
16444,3.8488362
16451,4.0942287
16458,4.2419643
16463,3.951052
16466,3.6445315
16469,3.965184
16471,4.123601
16475,3.1237876
16480,3.5365062
16481,3.618858
16486,2.6677785
16489,4.5409
16493,3.143239
16499,3.2327528
16507,3.7127118
16509,3.0123293
16514,3.3241587
16515,4.6069074
16518,4.296547
16520,3.3889127
16525,4.077256
16531,2.6816015
16532,3.9676769
16534,4.18046
16537,3.5797827
16538,3.6396353
16539,4.0176306
16540,3.8042595
16549,3.9243965
16558,4.321036
16560,3.4809136
16569,3.0239692
16571,4.1033053
16574,4.5409
16581,3.5631049
16583,4.5521545
16590,4.1824346
16594,4.6069074
16616,3.4738169
16617,3.132619
16619,4.2684784
16623,4.5409
16629,3.0458472
16634,4.5409
16640,2.7851799
16641,1.9100775
16642,4.5409
16650,2.376856
16656,3.1506162
16658,3.956526
16664,2.93863
16671,4.6069074
16676,4.6069074
16678,3.9937043
16685,3.663749
16693,3.5719
16695,4.137792
16698,4.194231
16702,4.331363
16708,4.458316
16713,3.0097935
16727,4.372669
16728,3.9133136
16736,4.1824346
16743,3.7973716
16746,4.31007
16751,4.0159616
16752,4.507189
16754,4.407981
16775,3.259371
16782,3.7551231
16783,4.234953
16785,4.4063807
16796,3.2850468
16797,3.2356822
16804,3.4942827
16814,4.341974
16816,4.4198694
16819,2.6437507
16828,3.1431527
16834,3.6202946
16836,3.376747
16840,4.2517047
16841,4.036397
16844,3.7714157
16845,2.6738133
16860,4.10809
16867,4.507189
16869,4.6069074
16878,4.1169205
16879,3.743632
16885,3.0208578
16897,4.277297
16904,3.5392888
16905,4.113564
16911,3.437789
16912,3.0960333
16916,4.353863
16918,4.507189
16923,4.5409
16927,4.5409
16932,4.308262
16938,1.928587
16939,4.339963
16944,3.7394197
16948,4.5409
16956,4.437579
16961,3.3114598
16964,3.1480184
16966,4.036397
16971,4.458316
16972,4.472388
16978,4.4883823
16983,4.385946
16989,3.895781
16990,4.0243464
16992,3.560395
16994,4.208292
16997,3.8688912
17002,3.7919633
17008,3.8140852
17015,4.6069074
17018,2.7628062
17019,4.04318
17026,2.759226
17029,3.4311583
17035,2.3082952
17038,3.7705796
17044,2.7710524
17047,3.4996493
17051,3.7797878
17054,3.0589938
17055,4.5409
17070,4.3201513
17073,4.0948133
17075,3.9467301
17078,3.975425
17079,4.4576035
17080,3.8985338
17081,3.9719899
17082,3.6033359
17084,3.2044291
17090,3.761996
17091,2.79199
17103,4.5409
17120,2.5044858
17128,4.524323
17129,3.6995134
17130,3.9690306
17133,4.0044646
17135,3.6673145
17136,3.6056871
17138,2.847958
17164,3.023193
17165,2.4507456
17175,4.0410585
17176,2.9914367
17189,4.3915963
17191,3.3759608
17193,4.0675955
17194,3.9922616
17201,4.5409
17203,4.0513344
17208,3.1039252
17212,4.472388
17213,2.852939
17214,4.105706
17215,4.183319
17219,3.8594866
17225,4.6069074
17226,3.876779
17227,4.507189
17233,3.9649715
17235,3.8247902
17245,4.5409
17254,4.1950903
17258,4.3915963
17261,3.093232
17262,4.1830106
17263,3.6680367
17265,3.1927392
17273,3.8335564
17276,3.7007039
17278,3.9625049
17281,4.1492987
17284,4.222763
17287,4.030406
17290,4.1203613
17292,3.2954795
17298,3.9245496
17299,4.2906113
17300,4.183319
17301,3.8868926
17302,3.6033504
17311,3.4762604
17314,3.7804782
17321,4.207756
17322,3.6788325
17324,3.9197016
17328,3.476438
17331,4.249326
17332,4.1789217
17337,3.2556467
17343,4.3011975
17344,3.1364515
17345,4.3290515
17348,4.5409
17354,2.7681396
17362,4.130801
17363,4.5409
17365,4.6069074
17376,4.6069074
17383,3.7179663
17385,4.138479
17391,2.603493
17394,3.3655329
17395,4.192775
17396,3.9613793
17401,4.04318
17404,4.0503755
17405,4.5409
17407,3.2633286
17411,4.385946
17424,2.724502
17427,3.7809322
17435,3.91112
17438,3.876779
17440,4.4063807
17444,4.321036
17445,4.183319
17449,4.6069074
17456,3.9474144
17458,3.1145377
17459,4.321036
17468,4.372669
17470,3.8037367
17472,4.2894554
17477,3.5093234
17479,3.393251
17483,4.234953
17485,3.7779465
17492,4.5409
17493,3.2264042
17496,3.6304932
17499,4.3915963
17506,4.385946
17507,3.7092054
17513,4.390384
17516,3.812949
17520,3.2583103
17524,3.7521033
17528,4.130801
17538,4.407981
17541,4.0456395
17545,4.128224
17546,2.7676768
17552,4.339963
17553,2.2715127
17555,3.1863613
17565,3.1216025
17567,3.4896336
17571,3.6731951
17573,4.2220182
17574,4.146747
17580,3.4580233
17582,3.6143024
17598,4.524323
17602,3.983441
17606,2.5673113
17607,4.4576035
17623,3.4669657
17632,4.3201513
17633,4.5409
17643,3.7619617
17646,4.3554626
17647,4.6069074
17648,4.4608665
17657,4.385946
17658,4.0073957
17659,4.339963
17667,4.0357075
17670,4.038472
17677,3.8272698
17678,3.4669657
17680,3.6500473
17683,3.7132697
17684,4.353863
17688,3.6900983
17689,3.779751
17693,4.5409
17694,4.472388
17701,3.9186866
17702,3.9443848
17703,3.7092054
17704,4.236923
17708,4.6069074
17710,3.3882146
17711,3.6189468
17712,4.1950903
17714,3.9694245
17715,4.2630444
17716,4.385946
17718,4.5409
17720,3.2503045
17724,3.3921192
17729,4.128224
17731,4.5409
17734,3.5333915
17741,4.1119475
17742,3.4316156
17744,3.1903093
17746,3.8009105
17749,3.6235332
17752,2.7575598
17753,4.5409
17756,3.7869275
17757,3.787753
17758,3.8749619
17766,3.135649
17769,3.7285435
17778,4.5409
17780,3.8922446
17781,4.0026855
17794,3.7141492
17801,3.895781
17805,4.5409
17811,3.3938556
17820,3.8349528
17824,3.438629
17827,2.9471874
17830,4.4608665
17832,3.768502
17838,3.9031417
17839,3.8371348
17840,4.2607813
17850,4.2658176
17856,3.9613793
17859,3.7956002
17861,3.572602
17864,4.353863
17868,2.8595521
17869,2.188011
17871,3.0330527
17872,3.4485414
17874,4.407981
17884,3.591475
17885,4.331193
17886,3.63322
17887,3.3919284
17892,3.6594458
17893,3.366498
17894,3.547246
17897,4.284555
17905,3.3188274
17908,3.91112
17913,3.07795
17915,2.3938084
17918,3.6927316
17922,4.2607813
17923,3.0748894
17924,2.740852
17925,3.8427956
17929,4.5409
17938,3.7390103
17940,4.035875
17941,3.562326
17944,3.145798
17953,3.0470357
17956,2.8584688
17960,3.934372
17965,3.9937043
17969,3.1518378
17973,2.8070123
17977,4.1024036
17979,4.2852106
17981,3.9541752
17982,4.338131
17984,3.035118
17986,4.458316
17989,2.730734
17997,3.6791916
17998,3.7957773
18000,4.6069074
18004,3.9393919
18010,3.7285435
18012,4.0159616
18013,3.6229055
18015,3.2731168
18027,4.2535095
18029,4.206871
18034,3.649979
18043,3.6911252
18049,2.9826
18050,4.236923
18053,4.6069074
18058,3.2289062
18061,2.1940496
18063,3.108743
18065,3.3645384
18066,3.4778428
18071,4.6069074
18077,3.9931824
18078,3.6680367
18083,4.0488167
18086,4.0948133
18089,4.507189
18096,4.1824346
18105,4.1709166
18106,4.5409
18107,2.5500917
18109,4.037298
18111,3.876779
18115,4.085208
18123,4.146747
18124,3.5924714
18125,4.444289
18126,3.8091063
18127,4.256629
18132,4.061734
18133,3.7956002
18136,4.3554626
18145,4.1709166
18146,4.4576035
18161,4.5409
18166,4.3009596
18168,4.04475
18176,3.8823733
18177,3.022352
18178,4.255744
18183,4.194231
18184,4.125224
18186,4.5409
18192,4.3755217
18193,3.472274
18197,3.6486816
18198,3.7923021
18204,3.761996
18206,3.5903409
18207,3.6657562
18211,4.339963
18212,4.2630444
18216,2.9389539
18223,3.790979
18225,3.8352938
18227,3.9324353
18228,3.5853035
18229,4.3915963
18233,3.4320874
18244,2.636813
18248,4.257182
18251,3.2871702
18253,3.6340425
18256,1.9965492
18262,3.6458805
18269,3.9739583
18270,4.0717545
18274,3.81318
18275,4.5409
18283,4.5409
18285,4.4271545
18291,3.204984
18292,3.9474144
18293,4.5409
18294,4.2984114
18297,3.3365474
18299,3.6975543
18302,3.660799
18309,3.2784953
18311,4.00344
18313,3.048343
18326,4.2906113
18331,3.6717634
18335,4.0159616
18336,4.1462173
18337,3.502893
18342,4.2484417
18351,4.170649
18358,4.5409
18359,2.8120148
18361,2.9560494
18362,4.234953
18367,2.536386
18369,3.41188
18370,4.3554626
18374,3.087049
18376,4.385946
18377,2.9742894
18378,4.1824346
18380,4.2906113
18381,4.341974
18383,4.2285624
18389,4.232289
18390,2.9744725
18393,3.8650265
18394,3.6807244
18398,3.9823446
18400,3.4090376
18404,4.385946
18406,2.6941593
18407,4.154447
18410,2.1177735
18411,2.8934696
18412,3.761996
18413,4.2894554
18416,4.6069074
18422,3.76552
18427,4.458316
18428,3.8749619
18430,4.189051
18437,2.8757658
18438,3.444648
18443,4.3915963
18445,3.2812397
18446,2.500298
18453,3.7531953
18457,4.4593744
18459,3.430764
18460,4.5409
18462,3.618858
18464,3.3090417
18469,3.7582238
18473,3.282534
18474,4.0708923
18479,1.86898
18480,3.3365474
18481,4.272878
18484,3.1504836
18487,3.9289293
18492,2.915774
18502,1.890975
18504,3.717521
18509,4.2344007
18512,4.507189
18515,3.9683614
18517,2.2663434
18521,3.9900408
18537,4.3598814
18538,3.5683885
18542,4.2894554
18543,4.2220116
18546,4.1024036
18549,2.495519
18552,3.88576
18558,4.064536
18560,3.984538
18562,4.451953
18566,4.2800655
18568,4.032214
18569,4.2582684
18570,2.2654266
18571,4.6069074
18575,3.981826
18576,3.103899
18585,3.6718185
18587,4.10809
18588,3.6110263
18589,3.9131482
18590,4.4718046
18596,4.194231
18597,3.7075765
18600,3.6966698
18612,3.621101
18615,3.5369952
18620,4.507189
18624,3.8428702
18629,4.3915963
18632,3.2877226
18636,3.6569963
18637,3.801853
18638,3.6804268
18639,4.5731955
18640,3.6995134
18643,4.1709166
18645,4.437579
18646,4.472388
18653,3.6625195
18656,4.0466976
18662,3.1400223
18666,3.581068
18668,3.2109532
18671,4.0658517
18672,4.4593744
18673,4.2065444
18677,3.816373
18680,2.6575868
18681,2.7711961
18683,3.8835151
18687,2.8065143
18689,4.08844
18691,4.6069074
18703,4.3915963
18706,3.3346934
18715,3.49138
18720,3.581068
18722,2.8634007
18737,4.472388
18738,3.7616205
18742,4.4719105
18744,3.6008577
18774,3.4959145
18784,3.4475422
18785,4.0159616
18787,4.3370733
18788,3.6171956
18798,4.5409
18799,3.4200492
18802,4.184498
18810,3.728863
18811,3.96709
18813,3.4193928
18816,4.5409
18819,3.5526552
18821,4.2236567
18823,4.5372977
18828,3.308018
18831,3.8406644
18833,3.7414823
18835,3.5594594
18840,3.7956855
18843,3.812758
18846,3.9808075
18852,4.5409
18867,4.2823205
18871,3.4613583
18872,4.472388
18879,2.9945536
18880,4.3898034
18886,3.6258395
18888,4.0597115
18889,2.8956423
18897,4.1056933
18898,4.5409
18900,3.8092735
18901,3.6012592
18908,3.057235
18921,3.4688299
18923,4.0208006
18932,4.6069074
18939,3.9315736
18949,2.9352424
18951,3.8459764
18957,2.961661
18958,3.0102062
18975,4.348578
18982,4.266283
18987,3.142328
18990,4.2090845
18991,2.715425
18999,2.6317983
19008,3.9054635
19010,4.437579
19012,4.224586
19014,3.4952807
19016,3.4422026
19017,4.1924925
19018,4.5409
19024,3.5399425
19025,4.5409
19030,4.2508726
19032,3.3255494
19034,3.714654
19041,3.9545941
19042,3.5862832
19043,3.4744618
19045,4.137205
19047,3.4084353
19048,4.1137404
19050,4.348578
19051,4.6069074
19057,4.385946
19060,3.381424
19063,4.128224
19069,4.117797
19073,2.908011
19074,4.3915963
19078,3.5423925
19080,3.5564833
19082,3.322293
19096,2.4110928
19104,3.2860398
19105,3.7521033
19108,4.146747
19112,4.339078
19114,3.7657888
19127,2.7617028
19128,3.3059747
19129,4.4608665
19130,2.861379
19131,4.6069074
19140,4.0161743
19145,3.88576
19147,4.221245
19148,3.7779465
19151,2.9280334
19160,3.0441856
19163,4.1883
19164,4.050511
19168,3.1291454
19171,4.2906113
19175,3.5412676
19180,3.5796354
19181,4.5409
19189,3.951051
19191,3.8773084
19193,2.9214847
19200,2.606668
19202,2.1553664
19203,3.3626657
19205,3.427436
19206,3.7866802
19207,4.6069074
19209,4.02141
19213,4.3915963
19240,2.8938746
19241,4.339963
19243,2.191448
19247,4.254307
19248,4.256629
19252,2.1590738
19254,2.4887767
19272,2.1584344
19273,3.6927316
19285,3.5469244
19289,3.8546486
19295,4.1273303
19298,3.5719
19301,4.1301804
19304,4.3554626
19315,3.8832066
19316,4.238093
19317,3.5052886
19318,4.385946
19321,3.3344707
19322,4.5731955
19325,3.6561162
19333,3.710912
19341,4.5409
19342,3.1461666
19346,3.8843231
19348,4.140338
19351,3.9013898
19354,3.916882
19356,2.1993258
19374,4.0026855
19375,4.1134443
19376,1.9919157
19380,3.3582997
19386,3.9501672
19388,4.006981
19389,3.8158748
19393,3.5169213
19398,3.9141755
19399,3.8108358
19403,3.4056916
19406,3.9105895
19410,4.2721634
19416,4.4608665
19417,4.6069074
19422,3.266679
19427,2.3119013
19436,4.5206776
19440,4.2243624
19442,3.415848
19443,4.6069074
19446,3.6470172
19447,4.069447
19456,4.4033976
19460,3.6458669
19468,3.9262547
19469,3.88576
19470,4.2288017
19475,1.8308016
19478,4.006983
19481,2.3253255
19482,3.7891617
19488,4.5409
19490,3.714654
19491,3.7453454
19497,4.5409
19502,3.854124
19504,3.437789
19508,3.4244845
19511,3.9474144
19518,4.3370733
19520,4.5409
19522,4.3915963
19530,4.1950903
19542,3.5014822
19544,2.815622
19546,2.969697
19547,4.123601
19549,3.88576
19552,4.0055375
19556,4.385946
19559,4.372669
19562,3.7910786
19564,4.08844
19567,4.0908823
19568,3.816062
19580,3.7528303
19581,3.8563943
19582,4.292322
19585,3.8093352
19591,4.128224
19594,3.1051083
19598,4.10809
19602,4.331363
19612,3.9433153
19613,3.710912
19618,3.856069
19623,3.12628
19624,3.2670383
19628,3.1929944
19629,3.7787237
19631,3.6369402
19633,4.1289434
19636,4.5409
19637,2.098928
19641,4.036397
19642,2.9322908
19655,4.5409
19656,3.7150674
19658,4.5409
19664,4.4593744
19665,4.4712906
19667,3.9937043
19668,4.5409
19669,3.8749619
19673,4.405085
19675,4.6069074
19676,4.0062532
19678,3.436098
19680,2.352039
19683,4.472388
19684,4.5409
19692,3.7910786
19698,3.2013607
19700,3.1330333
19702,3.4323347
19705,3.703498
19706,4.249326
19707,3.5353277
19711,4.4198694
19714,4.4669056
19718,3.9023013
19720,4.1239815
19735,3.1519608
19736,3.5988777
19741,3.8247902
19744,4.125332
19745,3.4420736
19748,3.8425055
19750,4.414585
19763,3.9038787
19767,3.9001799
19775,4.3084784
19778,4.472388
19779,2.5438576
19782,3.7891934
19784,4.5409
19785,3.4503105
19786,4.000253
19788,4.321036
19789,4.2712784
19791,2.1355896
19792,3.9467301
19794,3.0812006
19796,3.8425055
19802,3.5566938
19803,4.123601
19804,3.2721572
19806,4.5409
19812,4.1473145
19816,3.8922446
19818,4.4290876
19819,4.6069074
19820,3.5218203
19821,3.210505
19823,3.8457448
19830,4.2426834
19834,3.245178
19838,4.339963
19841,4.6069074
19843,4.269044
19847,3.6804268
19848,4.5409
19850,3.6320696
19854,3.4286413
19861,4.078197
19865,4.006983
19866,4.388706
19869,2.4889712
19871,3.8295739
19877,2.8679109
19885,4.503586
19886,3.677469
19888,4.472388
19889,4.178197
19895,4.339963
19896,4.0592175
19899,4.1149907
19901,3.643454
19907,2.382451
19909,3.1912248
19910,3.9045787
19911,3.6072855
19918,3.9759588
19919,4.5409
19928,1.8589139
19931,4.2093678
19944,2.942192
19948,4.6069074
19956,4.5409
19957,4.0942287
19961,3.7657888
19964,4.4576035
19965,3.929308
19969,3.7910786
19978,4.100426
19982,4.507189
19983,4.0161743
19987,3.3841195
19988,3.6180763
19989,4.5409
19992,4.507189
19995,4.2178726
19996,4.234703
20009,3.3449693
20017,3.8142548
20025,4.6069074
20032,4.236923
20034,3.9934225
20039,3.069854
20042,2.9101772
20044,3.8637786
20048,3.6295068
20051,3.390845
20056,3.9662845
20064,4.274767
20065,4.0359592
20069,2.8653316
20073,3.408987
20087,4.0597115
20088,4.062107
20097,4.2894554
20098,4.3915963
20106,4.472388
20108,3.870289
20113,2.9105413
20117,4.045168
20119,3.583977
20120,3.123378
20122,2.9605258
20125,3.7764487
20126,3.6075888
20127,3.6995134
20131,4.128224
20133,3.3325186
20136,2.8705494
20137,3.4588253
20144,3.4061682
20146,4.3755217
20147,2.9488363
20149,3.91112
20158,3.9292972
20164,3.9719899
20170,3.2572088
20172,3.854608
20175,3.88576
20182,2.7645895
20187,3.6235332
20197,3.8467128
20199,4.072541
20201,4.308262
20204,4.437579
20216,4.6069074
20221,3.7077053
20224,4.3915963
20226,3.7260232
20227,2.9185605
20230,2.9582698
20232,3.9501672
20235,4.1478066
20237,3.5265174
20240,4.313815
20243,4.4593744
20245,3.4612436
20246,3.312642
20250,3.895781
20256,4.1709166
20261,3.8341267
20274,4.340643
20280,4.256629
20281,3.7114348
20282,2.3998408
20283,3.8373644
20291,3.732794
20294,4.507189
20300,3.6542804
20301,3.5439956
20306,3.8720315
20307,3.6569963
20311,3.9474144
20318,2.9666202
20319,4.372669
20321,3.2960255
20324,3.045901
20327,4.2593894
20328,3.995304
20330,4.385946
20332,3.9843285
20333,3.2339256
20334,4.339963
20343,4.388706
20354,4.3524256
20358,4.407981
20368,4.0026855
20369,3.234356
20371,4.261297
20374,4.3915963
20379,4.194231
20380,4.0466976
20385,3.5606604
20391,4.0488167
20392,3.763929
20393,3.5899386
20394,3.3783326
20404,4.0026855
20413,3.1678097
20414,2.665796
20418,2.9873545
20422,3.7374458
20428,3.6362739
20431,4.4198694
20435,2.1378243
20439,3.399096
20454,3.8467128
20460,4.339963
20462,3.7382529
20464,4.4593744
20477,4.234953
20482,3.7619617
20484,2.4371145
20487,3.3371127
20505,3.879009
20506,4.2593894
20507,3.950297
20512,3.4081845
20514,2.5777438
20515,3.5349522
20517,4.339963
20522,3.8217614
20523,4.5409
20524,4.4593744
20525,3.7205667
20530,3.1212013
20544,4.3201513
20545,3.9318979
20552,4.2593894
20554,3.3257701
20557,3.9937043
20564,4.206871
20568,3.7722735
20570,3.598045
20579,2.4732385
20586,3.7500885
20591,3.8646204
20597,4.3915963
20602,4.5409
20608,3.200558
20609,4.6069074
20618,4.007193
20619,4.5409
20636,4.5409
20640,4.2607813
20646,3.513047
20654,4.341974
20656,3.4564238
20661,3.7661881
20664,4.348578
20665,4.6069074
20666,3.7996118
20671,4.3685894
20694,2.7040005
20695,3.0719965
20704,4.2092695
20705,3.0600014
20707,4.2535095
20710,3.7135003
20711,2.3356025
20712,3.979031
20714,4.128224
20722,3.2770803
20732,4.2984114
20738,3.8258767
20745,4.6069074
20746,3.9013898
20747,3.983441
20751,4.5409
20755,3.3696525
20762,4.257099
20763,4.1024036
20769,4.0456395
20774,4.554389
20780,4.407981
20782,3.9931824
20783,3.2239685
20784,1.7149945
20811,2.7114482
20812,3.8169763
20814,4.3361883
20825,3.817771
20827,4.2616835
20828,2.3739808
20830,3.495744
20833,3.0113502
20835,4.341974
20843,2.181715
20846,3.3234985
20847,3.1324277
20849,3.6489213
20851,3.0993378
20858,4.339963
20863,4.261297
20870,2.869893
20875,3.7378557
20879,4.6069074
20881,3.4997137
20887,3.9474144
20892,4.5409
20895,3.674103
20903,2.7847135
20905,2.611331
20907,4.2041106
20908,4.178197
20912,3.6296976
20915,4.3018656
20917,3.2767074
20918,3.9934225
20923,4.234953
20924,4.0169005
20925,4.149887
20927,4.0044646
20935,3.0161955
20937,3.951052
20943,3.1940453
20945,4.062107
20949,3.6566832
20950,4.386158
20964,4.5409
20970,3.942786
20980,4.2984114
20990,2.7887473
20991,4.1137404
20996,4.5521545
21000,4.0352993
21002,4.128224
21004,3.892012
21011,4.341974
21014,4.507189
21015,3.895781
21022,3.683146
21026,2.521721
21037,2.1456304
21038,3.4677339
21039,4.507189
21061,4.5409
21063,4.208361
21065,4.110753
21069,3.4724603
21071,3.9501672
21084,4.4669056
21086,3.4876983
21087,3.053867
21089,3.5687814
21094,4.385946
21095,4.4063807
21098,4.3266487
21103,3.9634848
21105,4.1824346
21106,4.5409
21108,4.407981
21109,3.789281
21111,3.9787729
21112,4.2653985
21120,4.1924925
21125,4.308262
21141,4.4883823
21142,4.486148
21144,4.217993
21146,3.6184425
21150,3.7239583
21159,3.7781143
21165,2.5175407
21166,3.942786
21180,4.3850613
21183,3.7624135
21186,3.5939162
21187,3.762784
21189,4.134301
21193,4.3009596
21194,4.6069074
21205,3.9186866
21208,4.1709166
21209,3.7820978
21210,2.7555015
21211,3.8883417
21214,3.5158222
21221,2.7855995
21228,3.587673
21235,4.037298
21239,4.5409
21242,4.405798
21244,2.820098
21245,4.1401787
21251,4.4883823
21260,3.660333
21267,2.926042
21269,4.128224
21275,2.801134
21281,4.472388
21282,3.943612
21286,2.7639315
21287,4.458316
21292,3.6458175
21294,3.5279853
21305,2.3645687
21323,3.7733827
21329,3.790979
21331,3.8625367
21332,3.8951595
21334,4.339963
21340,2.705451
21344,4.4883823
21346,4.2517047
21347,3.8278375
21348,2.4241538
21354,4.5409
21365,3.9703658
21367,3.5513403
21368,3.8031447
21369,2.9935288
21371,4.3915963
21377,3.5361278
21379,4.1396933
21381,3.6237607
21382,2.4686048
21383,4.255744
21387,3.680357
21390,4.5409
21394,2.756741
21395,3.4193802
21397,3.770976
21399,4.4593744
21400,3.849826
21401,3.7392957
21402,3.313731
21405,3.8376865
21406,4.524323
21409,4.1709166
21411,4.5409
21412,3.9382782
21416,4.046633
21421,3.5012205
21422,4.014121
21425,4.472388
21428,3.722341
21431,4.2953396
21434,3.8169763
21436,3.4028335
21444,3.4158988
21448,4.3096657
21453,4.385946
21457,3.6583624
21461,4.2062707
21476,3.9486876
21480,2.8278923
21484,4.0466976
21489,2.548141
21490,3.6673145
21494,3.4712498
21496,3.8618376
21506,2.7264543
21508,2.6870253
21515,3.1492455
21516,3.315737
21517,4.10122
21524,3.8253024
21543,4.6069074
21558,4.13198
21559,3.2531896
21566,3.872378
21572,4.3201513
21575,4.035875
21578,3.8607955
21589,3.0206861
21595,3.116799
21596,4.128224
21605,3.5015123
21621,3.4141462
21628,4.5409
21630,4.385946
21632,4.4063807
21643,4.242245
21645,4.0159616
21652,2.6698697
21660,4.097666
21661,4.0385933
21664,3.3407917
21665,2.7136505
21666,3.145447
21669,4.524323
21673,4.3217506
21674,3.3178062
21675,3.5093
21676,3.6070173
21680,3.5998707
21688,2.7915065
21693,3.3334022
21695,3.1910741
21697,2.6560624
21699,4.5409
21705,4.6069074
21706,3.17548
21707,2.8612149
21709,4.1169205
21711,2.515726
21712,3.7231932
21717,4.0498857
21722,4.341974
21726,2.6652856
21731,3.5659356
21732,3.034614
21744,4.123601
21745,3.5973063
21752,4.5409
21759,3.5052328
21763,4.128224
21765,3.7135396
21772,3.348118
21779,4.194774
21787,3.3639426
21790,4.194231
21793,4.6069074
21794,3.651025
21799,4.356618
21809,2.7608159
21816,3.7956855
21819,3.6879597
21822,4.0456395
21837,2.1109715
21838,2.9891884
21839,3.301651
21846,3.5093
21848,3.8905191
21849,3.7619617
21856,3.3987386
21858,3.6031196
21866,4.4657845
21870,4.256629
21873,4.3915963
21878,3.8681967
21881,4.4196577
21887,3.8602016
21890,4.171837
21897,4.451953
21902,4.4198694
21909,2.261037
21915,4.0592175
21918,3.7287354
21920,4.5409
21923,3.5425909
21924,3.734562
21929,4.6069074
21933,3.4082673
21944,3.3079946
21946,2.5255775
21947,3.5560157
21953,4.3915963
21959,4.6069074
21969,3.0733092
21972,3.8093352
21975,3.7651472
21978,4.4718046
21979,3.3233552
21996,4.006914
22001,4.1496515
22016,3.4776855
22017,3.1996017
22022,2.3421805
22028,4.030406
22029,2.2149856
22033,4.5409
22034,3.9080672
22037,3.1002045
22040,4.438199
22042,4.4576035
22044,2.9915485
22045,3.9611218
22048,3.7268147
22054,1.9610479
22056,2.7087567
22057,4.036397
22058,4.238093
22065,2.66819
22069,3.4439738
22073,3.374956
22075,3.8309243
22077,3.341719
22080,4.047318
22082,3.598294
22084,4.2024055
22085,4.374269
22087,3.6670122
22089,4.2607813
22092,3.9223862
22093,3.7399082
22097,4.04478
22099,4.018861
22100,3.7523217
22101,4.4593744
22109,4.2122993
22111,4.04263
22113,4.31007
22114,3.4309068
22115,4.341974
22117,2.5560856
22118,2.4041855
22128,4.255744
22131,4.414585
22132,4.1709166
22139,4.507189
